pid,day_in_study,post_treatment,female,post_lunch_activity,treat_pool,finished_study,treat_nap,max_pay_pvt,pv_average_inverse_rt,pv_falsestarts,pv_minorlapses,extra_work,pay_pvt_check,calc_pay,high_pay,pv_perf,age,pv_perf_post_std,pv_average_inverse_rt_post_std,pv_minorlapses_post_std,pv_falsestarts_post_std,composite_pvt,pv_perf_pre_std,pv_average_inverse_rt_pre_std,pv_minorlapses_pre_std,pv_falsestarts_pre_std,composite_pvt_baseline
5005.0,24,1.0,Male,typing,0.0,1.0,0.0,40.0,2.7119613,0.0,3.0,1.0,26.353992,26.0,1.0,13.0,3,-0.0008164741,-0.2206853,0.21368197,0.30557847,0.09952504,0.90424174,0.95390165,0.8491612,0.14552645,0.64952976
5005.0,25,1.0,Male,typing,0.0,1.0,0.0,40.0,2.7449234,0.0,3.0,1.0,26.510954,27.0,1.0,13.5,3,0.31816086,-0.10562074,0.21368197,0.30557847,0.1378799,0.90424174,0.95390165,0.8491612,0.14552645,0.64952976
5005.0,26,1.0,Male,typing,0.0,1.0,0.0,40.0,2.86114,0.0,3.0,1.0,27.064367,27.0,1.0,13.5,3,0.31816086,0.30007023,0.21368197,0.30557847,0.2731102,0.90424174,0.95390165,0.8491612,0.14552645,0.64952976
5005.0,27,1.0,Male,break,0.0,1.0,0.0,20.0,2.6736727,2.0,6.0,0.0,12.341571,12.0,0.0,12.0,3,-0.6387711,-0.35434374,-0.39887884,-0.061178293,-0.27146697,0.90424174,0.95390165,0.8491612,0.14552645,0.64952976
5005.0,28,1.0,Male,,0.0,1.0,0.0,,,,,0.0,,,,,3,,,,,,0.90424174,0.95390165,0.8491612,0.14552645,0.64952976
5006.0,1,0.0,Female,,0.0,1.0,0.0,,,,,0.0,,,,,1,,,,,,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,2,0.0,Female,break,0.0,1.0,0.0,40.0,2.9259908,0.0,1.0,0.0,28.148375,28.0,1.0,14.0,1,0.6371382,0.5264525,0.6220558,0.30557847,0.48469558,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,3,0.0,Female,break,0.0,1.0,0.0,20.0,3.1095479,2.0,1.0,0.0,14.348361,14.0,0.0,14.0,1,0.6371382,1.1672163,0.6220558,-0.061178293,0.57603127,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,4,0.0,Female,break,0.0,1.0,0.0,40.0,3.1723537,2.0,1.0,0.0,28.995798,29.0,1.0,14.5,1,0.9561155,1.3864601,0.6220558,-0.061178293,0.6491125,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,5,0.0,Female,break,0.0,1.0,0.0,40.0,3.4513693,0.0,1.0,0.0,30.650177,31.0,1.0,15.5,1,1.5940702,2.360452,0.6220558,0.30557847,1.0960288,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,6,0.0,Female,break,0.0,1.0,0.0,20.0,2.9363241,0.0,2.0,0.0,13.904992,14.0,0.0,14.0,1,0.6371382,0.56252414,0.4178689,0.30557847,0.42865717,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,7,0.0,Female,break,0.0,1.0,0.0,20.0,2.9114041,0.0,1.0,0.0,14.039457,14.0,0.0,14.0,1,0.6371382,0.47553304,0.6220558,0.30557847,0.46772245,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,8,0.0,Female,break,0.0,1.0,0.0,20.0,3.157767,2.0,1.0,0.0,14.463169,14.0,0.0,14.0,1,0.6371382,1.3355407,0.6220558,-0.061178293,0.6321394,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,9,1.0,Female,typing,1.0,1.0,0.0,20.0,3.070661,0.0,1.0,1.0,14.41864,14.0,0.0,14.0,1,0.6371382,1.0314697,0.6220558,0.30557847,0.6530347,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,10,1.0,Female,typing,1.0,1.0,0.0,20.0,3.035385,0.0,1.0,1.0,14.334649,14.0,0.0,14.0,1,0.6371382,0.90832704,0.6220558,0.30557847,0.6119871,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,11,1.0,Female,typing,1.0,1.0,0.0,20.0,3.1012802,1.0,0.0,1.0,14.603909,15.0,0.0,15.0,1,1.2750928,1.1383555,0.8262428,0.12220009,0.69559944,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,12,1.0,Female,typing,1.0,1.0,0.0,40.0,3.0354598,0.0,0.0,1.0,29.057251,29.0,1.0,14.5,1,0.9561155,0.9085884,0.8262428,0.30557847,0.68013656,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,13,1.0,Female,typing,1.0,1.0,0.0,20.0,3.397047,0.0,0.0,1.0,15.389548,15.0,0.0,15.0,1,1.2750928,2.170823,0.8262428,0.30557847,1.1008815,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,14,1.0,Female,typing,1.0,1.0,0.0,40.0,3.2632196,1.0,0.0,1.0,29.978956,30.0,1.0,15.0,1,1.2750928,1.7036561,0.8262428,0.12220009,0.88403296,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,15,1.0,Female,typing,1.0,1.0,0.0,20.0,2.9893675,1.0,2.0,1.0,13.949852,14.0,0.0,14.0,1,0.6371382,0.7476888,0.4178689,0.12220009,0.4292526,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,16,1.0,Female,typing,1.0,1.0,0.0,40.0,2.963794,1.0,1.0,1.0,28.165524,28.0,1.0,14.0,1,0.6371382,0.6584164,0.6220558,0.12220009,0.46755743,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,17,1.0,Female,break,1.0,1.0,0.0,40.0,2.9668834,1.0,1.0,0.0,28.180235,28.0,1.0,14.0,1,0.6371382,0.669201,0.6220558,0.12220009,0.4711523,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,18,1.0,Female,break,1.0,1.0,0.0,40.0,3.3112726,1.0,0.0,0.0,30.20778,30.0,1.0,15.0,1,1.2750928,1.8714004,0.8262428,0.12220009,0.9399477,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,19,1.0,Female,break,1.0,1.0,0.0,40.0,2.9246783,1.0,0.0,0.0,28.366856,28.0,1.0,14.0,1,0.6371382,0.5218708,0.8262428,0.12220009,0.49010456,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,20,1.0,Female,break,1.0,1.0,0.0,20.0,2.847407,0.0,0.0,0.0,14.080881,14.0,0.0,14.0,1,0.6371382,0.25213116,0.8262428,0.30557847,0.46131748,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,21,1.0,Female,typing,1.0,1.0,0.0,40.0,3.039379,0.0,1.0,1.0,28.688318,29.0,1.0,14.5,1,0.9561155,0.92226934,0.6220558,0.30557847,0.61663455,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,22,1.0,Female,typing,1.0,1.0,0.0,20.0,3.0051222,1.0,0.0,1.0,14.37496,14.0,0.0,14.0,1,0.6371382,0.8026855,0.8262428,0.12220009,0.5837095,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,23,1.0,Female,typing,1.0,1.0,0.0,20.0,2.8590186,0.0,2.0,1.0,13.720931,14.0,0.0,14.0,1,0.6371382,0.29266465,0.4178689,0.30557847,0.33870402,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,24,1.0,Female,break,1.0,1.0,0.0,20.0,2.6709185,0.0,3.0,0.0,13.079275,13.0,0.0,13.0,1,-0.0008164741,-0.36395818,0.21368197,0.30557847,0.05176742,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,25,1.0,Female,break,1.0,1.0,0.0,20.0,2.8028896,0.0,2.0,0.0,13.587291,14.0,0.0,14.0,1,0.6371382,0.09672871,0.4178689,0.30557847,0.27339202,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,26,1.0,Female,break,1.0,1.0,0.0,40.0,2.481956,0.0,3.0,0.0,25.25873,25.0,1.0,12.5,1,-0.3197938,-1.0235914,0.21368197,0.30557847,-0.16811033,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,27,1.0,Female,typing,1.0,1.0,0.0,20.0,2.972641,0.0,1.0,1.0,14.185259,14.0,0.0,14.0,1,0.6371382,0.68929964,0.6220558,0.30557847,0.538978,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5006.0,28,1.0,Female,,1.0,1.0,0.0,,,,,0.0,,,,,1,,,,,,1.1076434,1.4201555,0.81776404,0.5269618,0.9216271
5007.0,1,0.0,Female,,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,2,0.0,Female,break,0.0,1.0,1.0,20.0,2.4651947,0.0,6.0,0.0,12.008061,12.0,0.0,12.0,1,-0.6387711,-1.082102,-0.39887884,0.30557847,-0.39180076,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,3,0.0,Female,break,0.0,1.0,1.0,20.0,2.9141545,1.0,2.0,0.0,13.770774,14.0,0.0,14.0,1,0.6371382,0.48513415,0.4178689,0.12220009,0.34173438,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,4,0.0,Female,break,0.0,1.0,1.0,20.0,2.7203348,3.0,3.0,0.0,12.952633,13.0,0.0,13.0,1,-0.0008164741,-0.19145496,0.21368197,-0.24455667,-0.07410989,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,5,0.0,Female,break,0.0,1.0,1.0,40.0,2.6395311,1.0,1.0,0.0,26.621414,27.0,1.0,13.5,1,0.31816086,-0.47352558,0.6220558,0.12220009,0.090243444,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,6,0.0,Female,break,0.0,1.0,1.0,20.0,2.6750073,2.0,4.0,0.0,12.732346,13.0,0.0,13.0,1,-0.0008164741,-0.34968466,0.009495026,-0.061178293,-0.1337893,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,7,0.0,Female,break,0.0,1.0,1.0,40.0,3.073189,1.0,0.0,0.0,29.074049,29.0,1.0,14.5,1,0.9561155,1.0402943,0.8262428,0.12220009,0.66291237,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,8,0.0,Female,break,0.0,1.0,1.0,40.0,2.992278,2.0,1.0,0.0,28.138294,28.0,1.0,14.0,1,0.6371382,0.75784916,0.6220558,-0.061178293,0.43957555,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,9,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,10,1.0,Female,nap,0.0,1.0,1.0,20.0,2.7351842,1.0,0.0,0.0,13.732251,14.0,0.0,14.0,1,0.6371382,-0.13961835,0.8262428,0.12220009,0.26960817,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,11,1.0,Female,nap,0.0,1.0,1.0,40.0,2.7199738,0.0,1.0,0.0,27.167341,27.0,1.0,13.5,1,0.31816086,-0.19271503,0.6220558,0.30557847,0.2449731,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,12,1.0,Female,nap,0.0,1.0,1.0,40.0,3.019276,1.0,0.0,0.0,28.81732,29.0,1.0,14.5,1,0.9561155,0.8520935,0.8262428,0.12220009,0.6001788,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,13,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,14,1.0,Female,nap,0.0,1.0,1.0,40.0,3.1124792,2.0,1.0,0.0,28.710682,29.0,1.0,14.5,1,0.9561155,1.1774491,0.6220558,-0.061178293,0.5794422,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,15,1.0,Female,nap,0.0,1.0,1.0,40.0,2.6252964,2.0,0.0,0.0,26.77836,27.0,1.0,13.5,1,0.31816086,-0.5232166,0.8262428,-0.061178293,0.08061597,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,16,1.0,Female,nap,0.0,1.0,1.0,40.0,2.7422974,0.0,1.0,0.0,27.273643,27.0,1.0,13.5,1,0.31816086,-0.11478742,0.6220558,0.30557847,0.27094895,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,17,1.0,Female,nap,0.0,1.0,1.0,20.0,2.7263143,0.0,2.0,0.0,13.404968,13.0,0.0,13.0,1,-0.0008164741,-0.1705815,0.4178689,0.30557847,0.18428862,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,18,1.0,Female,nap,0.0,1.0,1.0,20.0,2.9153378,0.0,1.0,0.0,14.048822,14.0,0.0,14.0,1,0.6371382,0.48926473,0.6220558,0.30557847,0.47229967,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,19,1.0,Female,nap,0.0,1.0,1.0,40.0,2.7234259,0.0,0.0,0.0,27.571377,28.0,1.0,14.0,1,0.6371382,-0.18066451,0.8262428,0.30557847,0.31705225,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,20,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,21,1.0,Female,nap,0.0,1.0,1.0,20.0,2.7930088,0.0,2.0,0.0,13.563765,14.0,0.0,14.0,1,0.6371382,0.062236723,0.4178689,0.30557847,0.2618947,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,22,1.0,Female,nap,0.0,1.0,1.0,20.0,2.6731,1.0,0.0,0.0,13.584432,14.0,0.0,14.0,1,0.6371382,-0.35634288,0.8262428,0.12220009,0.19736667,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,23,1.0,Female,nap,0.0,1.0,1.0,40.0,2.5991888,5.0,0.0,0.0,26.16544,26.0,1.0,13.0,1,-0.0008164741,-0.61435324,0.8262428,-0.6113134,-0.13314128,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,24,1.0,Female,nap,0.0,1.0,1.0,20.0,3.0626118,0.0,1.0,0.0,14.399475,14.0,0.0,14.0,1,0.6371382,1.0033712,0.6220558,0.30557847,0.64366853,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,25,1.0,Female,nap,0.0,1.0,1.0,20.0,2.667967,0.0,2.0,0.0,13.266047,13.0,0.0,13.0,1,-0.0008164741,-0.37426093,0.4178689,0.30557847,0.11639548,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,26,1.0,Female,nap,0.0,1.0,1.0,40.0,3.0410967,8.0,0.0,0.0,27.781162,28.0,1.0,14.0,1,0.6371382,0.92826587,0.8262428,-1.1614486,0.19768669,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,27,1.0,Female,nap,0.0,1.0,1.0,20.0,2.7061734,0.0,4.0,0.0,12.969417,13.0,0.0,13.0,1,-0.0008164741,-0.24088962,0.009495026,0.30557847,0.024727957,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5007.0,28,1.0,Female,,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,0.49743855,0.09491443,0.5351899,0.3362441,0.32211617
5008.0,1,0.0,Male,,0.0,1.0,0.0,,,,,0.0,,,,,3,,,,,,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,2,0.0,Male,break,0.0,1.0,0.0,20.0,2.7476482,3.0,3.0,0.0,13.017666,13.0,0.0,13.0,3,-0.0008164741,-0.09610867,0.21368197,-0.24455667,-0.042327788,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,3,0.0,Male,break,0.0,1.0,0.0,40.0,2.976082,1.0,1.0,0.0,28.224037,28.0,1.0,14.0,3,0.6371382,0.7013119,0.6220558,0.12220009,0.48185593,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,4,0.0,Male,break,0.0,1.0,0.0,40.0,2.6589847,3.0,0.0,0.0,26.775913,27.0,1.0,13.5,3,0.31816086,-0.4056169,0.8262428,-0.24455667,0.058689743,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,5,0.0,Male,break,0.0,1.0,0.0,20.0,2.8417838,1.0,0.0,0.0,13.986059,14.0,0.0,14.0,3,0.6371382,0.23250112,0.8262428,0.12220009,0.393648,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,6,0.0,Male,typing,0.0,1.0,0.0,40.0,2.946601,1.0,1.0,1.0,28.08365,28.0,1.0,14.0,3,0.6371382,0.5983985,0.6220558,0.12220009,0.4475515,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,7,0.0,Male,typing,0.0,1.0,0.0,40.0,2.9087274,1.0,2.0,1.0,27.515705,28.0,1.0,14.0,3,0.6371382,0.4661891,0.4178689,0.12220009,0.33541936,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,8,0.0,Male,typing,0.0,1.0,0.0,,,,,1.0,,,,,3,,,,,,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,9,1.0,Male,typing,1.0,1.0,0.0,,,,,1.0,,,,,3,,,,,,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,10,1.0,Male,typing,1.0,1.0,0.0,40.0,2.7911856,2.0,2.0,1.0,26.793116,27.0,1.0,13.5,3,0.31816086,0.05587231,0.4178689,-0.061178293,0.13752097,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,11,1.0,Male,break,1.0,1.0,0.0,40.0,3.0957854,2.0,1.0,0.0,28.631187,29.0,1.0,14.5,3,0.9561155,1.119174,0.6220558,-0.061178293,0.56001717,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,12,1.0,Male,break,1.0,1.0,0.0,40.0,3.0082731,2.0,0.0,0.0,28.602058,29.0,1.0,14.5,3,0.9561155,0.8136849,0.8262428,-0.061178293,0.5262498,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,13,1.0,Male,break,1.0,1.0,0.0,40.0,2.8845363,4.0,1.0,0.0,27.299505,27.0,1.0,13.5,3,0.31816086,0.38174224,0.6220558,-0.42793506,0.19195433,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,14,1.0,Male,typing,1.0,1.0,0.0,20.0,2.7152193,1.0,3.0,1.0,13.10332,13.0,0.0,13.0,3,-0.0008164741,-0.20931226,0.21368197,0.12220009,0.04218993,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,15,1.0,Male,break,1.0,1.0,0.0,,,,,0.0,,,,,3,,,,,,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,16,1.0,Male,typing,1.0,1.0,0.0,,,,,1.0,,,,,3,,,,,,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,17,1.0,Male,break,1.0,1.0,0.0,40.0,2.7559633,1.0,3.0,0.0,26.40066,26.0,1.0,13.0,3,-0.0008164741,-0.06708223,0.21368197,0.12220009,0.089599945,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,18,1.0,Male,break,1.0,1.0,0.0,40.0,2.6301525,2.0,0.0,0.0,26.801485,27.0,1.0,13.5,3,0.31816086,-0.5062648,0.8262428,-0.061178293,0.08626657,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,19,1.0,Male,break,1.0,1.0,0.0,20.0,2.5318089,0.0,0.0,0.0,13.329457,13.0,0.0,13.0,3,-0.0008164741,-0.84956425,0.8262428,0.30557847,0.09408567,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,20,1.0,Male,break,1.0,1.0,0.0,20.0,2.8377132,1.0,1.0,0.0,13.782569,14.0,0.0,14.0,3,0.6371382,0.21829168,0.6220558,0.12220009,0.3208492,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,21,1.0,Male,typing,1.0,1.0,0.0,20.0,2.8181956,2.0,1.0,1.0,13.654665,14.0,0.0,14.0,3,0.6371382,0.15015912,0.6220558,-0.061178293,0.23701222,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,22,1.0,Male,typing,1.0,1.0,0.0,40.0,3.259059,1.0,0.0,1.0,29.959143,30.0,1.0,15.0,3,1.2750928,1.689132,0.8262428,0.12220009,0.87919164,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,23,1.0,Male,typing,1.0,1.0,0.0,20.0,2.9125924,0.0,1.0,1.0,14.042286,14.0,0.0,14.0,3,0.6371382,0.47968107,0.6220558,0.30557847,0.46910512,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,24,1.0,Male,break,1.0,1.0,0.0,,,,,0.0,,,,,3,,,,,,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,25,1.0,Male,typing,1.0,1.0,0.0,40.0,2.8658488,2.0,1.0,1.0,27.536251,28.0,1.0,14.0,3,0.6371382,0.31650767,0.6220558,-0.061178293,0.29246172,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,26,1.0,Male,break,1.0,1.0,0.0,20.0,2.8436966,0.0,0.0,0.0,14.072047,14.0,0.0,14.0,3,0.6371382,0.23917846,0.8262428,0.30557847,0.4569999,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,27,1.0,Male,typing,1.0,1.0,0.0,20.0,3.0275426,2.0,0.0,1.0,14.3469095,14.0,0.0,14.0,3,0.6371382,0.880951,0.8262428,-0.061178293,0.54867184,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5008.0,28,1.0,Male,,1.0,1.0,0.0,,,,,0.0,,,,,3,,,,,,0.72626525,0.36588264,0.81253123,0.25677845,0.47839743
5009.0,1,0.0,Female,,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,2,0.0,Female,break,0.0,1.0,1.0,20.0,3.2993615,1.0,0.0,0.0,15.07553,15.0,0.0,15.0,1,1.2750928,1.8298208,0.8262428,0.12220009,0.92608786,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,3,0.0,Female,break,0.0,1.0,1.0,40.0,3.2883403,4.0,0.0,0.0,29.60998,30.0,1.0,15.0,1,1.2750928,1.791348,0.8262428,-0.42793506,0.7298852,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,4,0.0,Female,break,0.0,1.0,1.0,20.0,3.2163672,4.0,0.0,0.0,14.633625,15.0,0.0,15.0,1,1.2750928,1.5401032,0.8262428,-0.42793506,0.646137,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,5,0.0,Female,break,0.0,1.0,1.0,20.0,2.905692,0.0,1.0,0.0,14.025857,14.0,0.0,14.0,1,0.6371382,0.45559338,0.6220558,0.30557847,0.4610759,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,6,0.0,Female,break,0.0,1.0,1.0,40.0,2.9140582,3.0,0.0,0.0,27.99055,28.0,1.0,14.0,1,0.6371382,0.48479792,0.8262428,-0.24455667,0.35549468,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,7,0.0,Female,break,0.0,1.0,1.0,40.0,2.9428966,0.0,1.0,0.0,28.228878,28.0,1.0,14.0,1,0.6371382,0.58546746,0.6220558,0.30557847,0.50436723,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,8,0.0,Female,break,0.0,1.0,1.0,20.0,3.0057192,3.0,0.0,0.0,14.213515,14.0,0.0,14.0,1,0.6371382,0.8047695,0.8262428,-0.24455667,0.46215189,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,9,1.0,Female,nap,1.0,1.0,1.0,40.0,3.3682282,0.0,0.0,0.0,30.641863,31.0,1.0,15.5,1,1.5940702,2.0702217,0.8262428,0.30557847,1.0673476,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,10,1.0,Female,nap,1.0,1.0,1.0,20.0,3.169088,2.0,0.0,0.0,14.683922,15.0,0.0,15.0,1,1.2750928,1.3750596,0.8262428,-0.061178293,0.71337473,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,11,1.0,Female,nap,1.0,1.0,1.0,20.0,2.9117067,4.0,0.0,0.0,13.908243,14.0,0.0,14.0,1,0.6371382,0.47658917,0.8262428,-0.42793506,0.2916323,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,12,1.0,Female,nap,1.0,1.0,1.0,20.0,2.891264,4.0,3.0,0.0,13.278174,13.0,0.0,13.0,1,-0.0008164741,0.4052274,0.21368197,-0.42793506,0.063658096,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,13,1.0,Female,nap,1.0,1.0,1.0,20.0,2.8474047,0.0,1.0,0.0,13.887077,14.0,0.0,14.0,1,0.6371382,0.25212285,0.6220558,0.30557847,0.39325237,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,14,1.0,Female,nap,1.0,1.0,1.0,40.0,3.2484977,1.0,1.0,0.0,29.521255,30.0,1.0,15.0,1,1.2750928,1.6522647,0.6220558,0.12220009,0.7988402,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,15,1.0,Female,nap,1.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,16,1.0,Female,nap,1.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,17,1.0,Female,nap,1.0,1.0,1.0,40.0,3.215939,0.0,0.0,0.0,29.916677,30.0,1.0,15.0,1,1.2750928,1.5386083,0.8262428,0.30557847,0.8901432,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,18,1.0,Female,nap,1.0,1.0,1.0,20.0,3.1252966,0.0,1.0,0.0,14.548725,15.0,0.0,15.0,1,1.2750928,1.2221923,0.6220558,0.30557847,0.7166089,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,19,1.0,Female,nap,1.0,1.0,1.0,20.0,2.912059,2.0,1.0,0.0,13.87815,14.0,0.0,14.0,1,0.6371382,0.4778193,0.6220558,-0.061178293,0.34623227,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,20,1.0,Female,nap,1.0,1.0,1.0,40.0,3.1903841,0.0,0.0,0.0,29.794987,30.0,1.0,15.0,1,1.2750928,1.4494009,0.8262428,0.30557847,0.8604074,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,21,1.0,Female,nap,1.0,1.0,1.0,20.0,2.8496513,1.0,0.0,0.0,14.004791,14.0,0.0,14.0,1,0.6371382,0.2599654,0.8262428,0.12220009,0.40280277,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,22,1.0,Female,nap,1.0,1.0,1.0,20.0,2.907845,7.0,3.0,0.0,13.073354,13.0,0.0,13.0,1,-0.0008164741,0.4631088,0.21368197,-0.9780702,-0.10042647,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
5009.0,23,1.0,Female,nap,1.0,1.0,1.0,20.0,2.6718812,0.0,1.0,0.0,13.469164,13.0,0.0,13.0,1,-0.0008164741,-0.36059746,0.6220558,0.30557847,0.18901227,1.2093445,1.3641624,1.0061469,0.09784706,0.8227188
